id;year;day;min;glo_avg;dir_avg;diff_avg;lw_avg;par_avg;lux_avg;tp_sfc;humid;press;rain;ws_10m;wd_10m
10;2019;112;280;-0.558;0;-0.627;356.7;0;0;19.15;93.40;896.57;0;0.515;169.6
10;2019;112;281;-0.567;0;-0.627;356.8;0;0;18.87;93.50;896.57;0;0.524;174.5
10;2019;112;282;-0.651;0;-0.627;357.1;0;0;18.91;93.60;896.57;0;0.411;183.0
10;2019;112;283;-0.500;0;-0.627;357.1;0;0;18.92;93.60;896.57;0;0.179;183.5
10;2019;112;284;-0.353;0;-0.627;357.0;0;0;19.24;93.60;896.57;0;0.061;194.3
10;2019;112;285;-0.353;0;-0.627;357.4;0;0;18.89;93.60;896.57;0;0.032;204.3
10;2019;112;286;-0.508;0;-0.671;357.9;0;0;19.01;93.60;896.57;0;0.165;208.0
10;2019;112;287;-0.476;0;-0.917;358.2;0;0;18.87;93.70;896.57;0;0;0
10;2019;112;288;-0.628;0;-0.940;358.2;0;0;19.32;93.70;896.57;0;0.031;209.6
10;2019;112;289;-0.678;0;-0.948;358.6;0;0;19.22;93.60;896.57;0;0.190;225.7
10;2019;112;290;-0.663;0;-1.196;358.8;0;0;18.81;93.60;896.57;0;0.263;235.2
10;2019;112;291;-0.672;-0.015;-1.254;358.9;0;0;18.86;93.60;896.49;0;0.326;234.9
10;2019;112;292;-0.698;0;-1.254;359.0;0;0;19.09;93.60;896.49;0;0.396;235.3
10;2019;112;293;-0.701;-0.007;-1.254;359.1;0;0;19.25;93.50;896.49;0;0.318;235.1
10;2019;112;294;-0.698;-0.184;-1.254;358.8;0;0;18.76;93.50;896.49;0;0.250;234.8
10;2019;112;295;-0.698;-0.094;-1.254;359.0;0;0;19.15;93.40;896.42;0;0.248;232.4
10;2019;112;296;-0.701;0;-1.141;359.0;0;0;19.27;93.40;896.42;0;0.221;215.6
10;2019;112;297;-0.646;-0.082;-0.940;358.9;0;0;19.27;93.40;896.42;0;0.352;205.8
10;2019;112;298;-0.540;-0.172;-0.940;358.6;0;0;19.19;93.40;896.34;0;0.350;179.3
10;2019;112;299;-0.543;-0.037;-0.940;358.8;0;0;19.15;93.50;896.26;0;0.384;168.5
10;2019;112;300;-0.444;-0.045;-0.833;358.9;0;0;19.25;93.50;896.26;0;0.248;170.4
10;2019;112;301;-0.394;-0.056;-0.729;358.7;0;0;19.27;93.50;896.26;0;0.201;170.4
10;2019;112;302;-0.353;-0.169;-0.833;358.5;0;0;18.87;93.50;896.26;0;0.026;172.1
10;2019;112;303;-0.351;-0.210;-0.938;358.3;0;0;19.33;93.40;896.18;0;0.102;192.3
10;2019;112;304;-0.356;-0.131;-0.938;358.2;0;0;18.87;93.50;896.18;0;0.051;193.7
10;2019;112;305;-0.351;-0.206;-0.940;357.8;0;0;18.96;93.40;896.18;0;0.013;193.9
10;2019;112;306;-0.353;-0.184;-0.940;357.5;0;0;19.04;93.40;896.18;0;0.031;193.9
10;2019;112;307;-0.362;-0.210;-0.940;357.4;0;0;18.87;93.40;896.10;0;0.130;193.9
10;2019;112;308;-0.409;-0.206;-0.940;357.3;0;0;18.58;93.40;896.18;0;0.160;193.9
10;2019;112;309;-0.415;-0.232;-1.027;357.4;0;0;18.99;93.40;896.18;0;0.160;193.9
10;2019;112;310;-0.605;-0.060;-1.235;357.8;0;0;18.96;93.40;896.18;0;0.205;194.0
10;2019;112;311;-0.698;0;-1.254;358.0;0;0;19.12;93.40;896.26;0;0.229;194.1
10;2019;112;312;-0.698;0;-1.254;358.2;0;0;18.97;93.40;896.26;0;0.174;194.0
10;2019;112;313;-0.698;0;-1.254;358.4;0;0;18.78;93.40;896.26;0;0.314;206.7
10;2019;112;314;-0.701;0;-1.254;358.6;0;0;18.91;93.50;896.26;0;0.384;211.6
10;2019;112;315;-0.701;0;-1.254;358.9;0;0;18.97;93.50;896.18;0;0.360;211.8
10;2019;112;316;-0.704;0;-1.254;359.3;0;0;18.56;93.40;896.10;0;0.317;205.7
10;2019;112;317;-0.701;0;-1.254;359.4;0;0;18.83;93.50;896.02;0;0.358;205.2
10;2019;112;318;-0.722;0.049;-1.254;359.8;0;0;18.96;93.50;895.94;0;0.338;205.2
10;2019;112;319;-0.783;0.034;-1.254;360.1;0;0;18.89;93.60;895.94;0;0.342;204.7
10;2019;112;320;-0.710;0;-1.254;360.3;0;0;18.84;93.70;895.86;0;0.316;200.8
10;2019;112;321;-0.722;0;-1.254;360.5;0;0;19.22;93.80;895.86;0;0.225;188.8
10;2019;112;322;-0.701;-0.056;-1.254;360.1;0;0;19.20;93.80;895.79;0;0.146;185.4
10;2019;112;323;-0.447;-0.450;-1.254;358.7;0;0;19.20;93.90;895.71;0;0.073;184.5
10;2019;112;324;-0.377;-0.450;-1.254;358.5;0;0;19.15;93.90;895.71;0;0;0
10;2019;112;325;-0.485;-0.450;-1.254;357.5;0;0;18.79;93.80;895.71;0;0;0
10;2019;112;326;-0.552;-0.450;-1.254;356.4;0;0;18.86;93.90;895.71;0;0.053;97.5
10;2019;112;327;-0.631;-0.446;-1.361;355.7;0;0;18.83;93.80;895.71;0;0.167;70.3
10;2019;112;328;-0.625;-0.412;-1.434;355.1;0;0;19.01;93.70;895.71;0;0.127;64.6
10;2019;112;329;-0.491;-0.450;-1.499;354.7;0;0;18.97;93.70;895.71;0;0.002;64.6
10;2019;112;330;-0.520;-0.450;-1.562;354.4;0;0;18.61;93.70;895.71;0;0;0
10;2019;112;331;-0.511;-0.450;-1.567;354.4;0;0;18.97;93.60;895.79;0;0;0
10;2019;112;332;-0.538;-0.450;-1.567;354.5;0;0;18.51;93.50;895.79;0;0;0
10;2019;112;333;-0.540;-0.450;-1.559;354.5;0;0;18.37;93.40;895.71;0;0.002;64.8
10;2019;112;334;-0.444;-0.450;-1.311;354.4;0;0;18.78;93.50;895.79;0;0.064;167.1
10;2019;112;335;-0.356;-0.439;-1.254;354.6;0;0;18.55;93.50;895.79;0;0.081;170.9
10;2019;112;336;-0.353;-0.405;-1.254;355.0;0;0;18.61;93.50;895.79;0;0.002;171.0
10;2019;112;337;-0.462;-0.086;-1.254;355.4;0;0;18.40;93.40;895.71;0;0.009;172.4
10;2019;112;338;-0.657;0;-1.254;355.6;0;0;18.45;93.60;895.71;0;0.037;173.5
10;2019;112;339;-0.698;0;-1.254;356.1;0;0;18.61;93.50;895.71;0;0.044;173.9
10;2019;112;340;-0.689;0;-1.254;356.2;0;0;18.63;93.60;895.63;0;0.022;174.0
10;2019;112;341;-0.692;0;-1.254;356.3;0;0;18.78;93.70;895.63;0;0.001;174.0
10;2019;112;342;-0.631;0;-1.254;356.4;0;0;18.58;93.70;895.63;0;0;173.9
10;2019;112;343;-0.464;0;-1.254;356.3;0;0;18.65;93.70;895.63;0;0;0
10;2019;112;344;-0.380;0;-1.254;356.4;0;0;18.45;93.70;895.63;0;0;0
10;2019;112;345;-0.359;0;-1.254;356.1;0;0;18.81;93.70;895.71;0;0;0
10;2019;112;346;-0.386;-0.262;-1.042;355.9;0;0;18.40;93.70;895.63;0;0;0
10;2019;112;347;-0.356;-0.450;-0.940;355.8;0;0;18.61;93.80;895.63;0;0;0
10;2019;112;348;-0.538;-0.090;-0.940;356.2;0;0;18.81;93.70;895.71;0;0;0
10;2019;112;349;-0.640;0.019;-0.940;356.5;0;0;18.73;93.60;895.63;0;0;0
10;2019;112;350;-0.552;0;-0.940;356.7;0;0;18.81;93.60;895.63;0;0;0
10;2019;112;351;-0.400;0;-0.940;356.6;0;0;18.79;93.60;895.63;0;0;0
10;2019;112;352;-0.351;-0.019;-0.940;356.3;0;0;18.71;93.50;895.55;0;0;0
10;2019;112;353;-0.371;-0.371;-1.136;355.8;0;0;18.66;93.50;895.63;0;0;0
10;2019;112;354;-0.380;-0.450;-1.251;355.3;0;0;18.76;93.50;895.55;0;0;0
10;2019;112;355;-0.368;-0.450;-1.254;355.4;0;0;18.88;93.50;895.56;0;0;0
10;2019;112;356;-0.631;-0.079;-1.254;355.3;0;0;18.55;93.50;895.56;0;0;0
10;2019;112;357;-0.698;0;-1.254;355.4;0;0;18.47;93.50;895.40;0;0;0
10;2019;112;358;-0.695;-0.007;-1.254;355.3;0;0;18.19;93.50;895.40;0;0;0
10;2019;112;359;-0.698;0;-1.254;355.0;0;0;18.37;93.40;895.40;0;0;0
10;2019;112;360;-0.695;0;-1.254;355.1;0;0;18.42;93.50;895.40;0;0;0
10;2019;112;361;-0.570;-0.322;-1.254;355.1;0;0;18.48;93.50;895.40;0;0;0
10;2019;112;362;-0.462;-0.184;-1.254;355.2;0;0;18.53;93.50;895.32;0;0;0
10;2019;112;363;-0.514;0;-1.254;355.2;0;0;18.28;93.40;895.40;0;0;0
10;2019;112;364;-0.394;-0.034;-1.254;355.2;0;0;18.65;93.50;895.32;0;0;0
10;2019;112;365;-0.406;-0.109;-1.254;355.0;0;0;18.70;93.50;895.40;0;0.090;265.1
10;2019;112;366;-0.351;-0.450;-1.254;354.7;0;0;18.25;93.40;895.40;0;0.051;266.3
10;2019;112;367;-0.356;-0.405;-1.254;354.7;0;0;18.61;93.50;895.32;0;0.159;266.0
10;2019;112;368;-0.353;-0.450;-1.254;354.5;0;0;18.40;93.40;895.32;0;0.248;257.3
10;2019;112;369;-0.377;-0.390;-1.254;354.6;0;0;18.20;93.40;895.32;0;0.154;257.4
10;2019;112;370;-0.380;-0.337;-1.254;354.5;0;0;18.27;93.40;895.24;0;0.007;257.4
10;2019;112;371;-0.485;-0.026;-1.254;354.5;0;0;18.45;93.30;895.32;0;0;0
10;2019;112;372;-0.500;-0.150;-1.254;354.1;0;0;18.38;93.30;895.32;0;0;0
10;2019;112;373;-0.473;-0.439;-1.254;353.6;0;0;18.45;93.30;895.24;0;0;0
10;2019;112;374;-0.543;-0.131;-1.254;353.8;0;0;18.04;93.40;895.24;0;0.003;257.5
10;2019;112;375;-0.605;0;-1.000;354.1;0;0;18.40;93.40;895.24;0;0.024;257.4
10;2019;112;376;-0.558;0;-0.940;354.3;0;0;18.22;93.40;895.24;0;0.002;257.4
10;2019;112;377;-0.500;0;-0.940;354.3;0;0;17.92;93.40;895.24;0;0.001;257.5
10;2019;112;378;-0.505;0;-0.940;354.7;0;0;18.50;93.40;895.16;0;0.020;257.4
10;2019;112;379;-0.593;0;-0.940;354.7;0;0;18.17;93.40;895.16;0;0.065;257.4
10;2019;112;380;-0.611;0;-1.016;354.6;0;0;17.97;93.30;895.16;0;0.124;257.4
10;2019;112;381;-0.567;0;-1.249;354.5;0;0;18.38;93.30;895.16;0;0.245;257.2
10;2019;112;382;-0.637;-0.064;-1.254;354.8;0;0;18.09;93.30;895.08;0;0.459;254.2
10;2019;112;383;-0.587;-0.326;-1.254;355.0;0;0;18.48;93.20;895.16;0;0.572;253.6
10;2019;112;384;-0.678;-0.022;-1.254;355.8;0;0;18.14;93.30;895.08;0;0.526;256.8
10;2019;112;385;-0.716;0.416;-1.254;356.8;0;0;18.27;93.30;895.00;0;0.553;261.1
10;2019;112;386;-1.017;0.457;-1.254;357.3;0;0;18.33;93.40;895.08;0;0.560;261.9
10;2019;112;387;-1.052;0.281;-1.254;357.9;0;0;18.15;93.50;895.00;0;0.500;257.3
10;2019;112;388;-1.049;0;-1.254;358.3;0;0;18.27;93.60;895.00;0;0.450;252.7
10;2019;112;389;-1.017;-0.079;-1.254;358.6;0;0;18.73;93.80;895.08;0;0.575;245.8
10;2019;112;390;-0.786;-0.210;-1.254;359.2;0;0;18.91;93.90;895.08;0;0.381;242.6
10;2019;112;391;-0.833;0;-1.254;359.9;0;0;18.73;93.90;895.00;0;0.397;241.3
10;2019;112;392;-1.031;0;-1.254;361.0;0;0;18.81;94.10;895.00;0;0.401;241.0
10;2019;112;393;-1.049;0.037;-1.254;361.6;0;0;18.35;94.20;895.00;0;0.498;240.9
10;2019;112;394;-1.052;0.142;-1.254;362.2;0;0;18.96;94.20;895.00;0;0.530;236.6
10;2019;112;395;-1.052;0.356;-1.254;362.6;0;0;18.92;94.30;894.92;0;0.539;234.5
10;2019;112;396;-0.993;0.004;-1.254;362.5;0;0;18.88;94.40;894.92;0;0.505;234.8
10;2019;112;397;-0.821;0;-1.254;362.8;0;0;18.79;94.50;894.92;0;0.476;234.7
10;2019;112;398;-0.838;0;-1.254;362.9;0;0;18.56;94.50;894.84;0;0.432;234.3
10;2019;112;399;-0.757;0;-1.254;363.4;0;0;18.68;94.50;894.92;0;0.465;224.8
10;2019;112;400;-0.847;0.041;-1.254;363.2;0;0;19.09;94.60;894.84;0;0.591;212.6
10;2019;112;401;-0.713;-0.026;-1.254;364.0;0;0;19.10;94.60;894.84;0;0.490;212.4
10;2019;112;402;-0.739;0.131;-1.230;364.4;0;0;18.63;94.60;894.84;0;0.525;203.8
10;2019;112;403;-0.719;0.142;-0.995;364.4;0;0;18.97;94.70;894.92;0;0.514;201.9
10;2019;112;404;-0.704;0.079;-0.940;365.0;0;0;19.01;94.80;894.92;0;0.454;189.7
10;2019;112;405;-0.701;0;-0.940;365.5;0;0;18.79;94.80;894.92;0;0.423;183.1
10;2019;112;406;-0.698;0;-0.836;365.3;0;0;18.97;94.80;894.92;0;0.419;173.4
10;2019;112;407;-0.701;0;-0.627;365.6;0;0;19.32;94.80;894.92;0;0.483;170.3
10;2019;112;408;-0.698;0;-0.627;365.8;0;0;18.97;94.90;894.92;0;0.493;163.6
10;2019;112;409;-0.599;0.101;-0.614;366.3;0;0;19.12;94.90;894.92;0;0.502;164.5
10;2019;112;410;-0.824;0.769;-0.449;367.5;0;0;18.79;95.00;895.00;0;0.390;162.5
10;2019;112;411;-0.955;0.739;-0.313;368.1;0;0;19.24;95.10;895.00;0;0.377;154.5
10;2019;112;412;-0.622;0.364;-0.146;367.8;0;0;19.53;95.20;895.00;0;0.398;144.1
10;2019;112;413;-0.348;-0.326;-0.141;367.6;0;0;19.33;95.20;895.00;0;0.374;144.1
10;2019;112;414;-0.353;0;-0.313;367.8;0;0;19.61;95.10;895.08;0;0.441;142.3
10;2019;112;415;-0.351;-0.277;-0.502;367.4;0;0;19.10;95.10;895.08;0;0.337;140.5
10;2019;112;416;-0.353;-0.412;-0.627;367.2;0;0;19.42;95.10;895.00;0;0.422;140.6
10;2019;112;417;-0.351;-0.424;-0.632;367.3;0;0;19.14;95.00;895.00;0;0.412;148.2
10;2019;112;418;-0.353;-0.270;-0.805;367.3;0;0;18.84;95.00;895.08;0;0.304;156.2
10;2019;112;419;-0.353;-0.109;-0.844;367.1;0;0;18.91;95.00;895.08;0;0.286;165.2
10;2019;112;420;-0.359;0;-0.674;367.1;0;0;18.94;95.00;895.00;0;0.150;187.9
10;2019;112;421;-0.351;-0.079;-0.773;366.7;0;0;19.25;94.90;895.00;0;0.182;215.6
10;2019;112;422;-0.351;-0.371;-0.940;366.6;0;0;19.11;94.90;895.08;0;0.297;225.6
10;2019;112;423;-0.272;-0.739;-0.940;366.1;0;0;18.96;94.90;895.08;0;0.284;228.9
10;2019;112;424;-0.251;-0.446;-0.935;365.9;0;0;18.60;94.80;895.08;0;0.250;242.1
10;2019;112;425;-0.353;0.064;-0.922;366.5;0;0;18.96;94.80;895.08;0;0.367;244.1
10;2019;112;426;-0.570;0.461;-0.935;366.8;0;0;18.76;94.70;895.08;0;0.433;236.7
10;2019;112;427;-0.698;0.210;-0.940;367.0;0;0;18.53;94.70;895.08;0;0.475;229.0
10;2019;112;428;-0.701;0.217;-0.940;367.2;0;0;18.93;94.80;895.16;0;0.537;219.2
10;2019;112;429;-0.701;0.060;-0.940;367.9;0;0;19.17;94.80;895.16;0;0.519;215.3
10;2019;112;430;-0.713;0.229;-0.940;368.1;0;0;19.02;94.80;895.08;0;0.448;213.5
10;2019;112;431;-0.727;0.067;-0.943;368.5;0;0;19.15;94.90;895.08;0;0.558;214.0
10;2019;112;432;-0.701;0;-0.951;368.6;0;0;18.91;94.90;895.08;0;0.626;215.2
10;2019;112;433;-0.701;0;-1.021;368.8;0;0;19.19;94.90;895.08;0;0.586;214.3
10;2019;112;434;-0.704;0;-1.212;369.2;0;0;18.74;95.00;895.16;0;0.574;213.3
10;2019;112;435;-0.704;0;-1.251;369.4;0;0;19.24;95.00;895.08;0;0.556;212.5
10;2019;112;436;-0.701;0;-1.249;369.4;0;0;19.30;95.00;895.16;0;0.561;212.5
10;2019;112;437;-0.704;0;-1.089;369.7;0;0;19.27;95.00;895.08;0;0.381;207.9
10;2019;112;438;-0.654;-0.112;-0.940;369.5;0;0;19.40;95.00;895.16;0;0.389;202.5
10;2019;112;439;-0.371;-0.510;-0.946;368.4;0;0;19.14;94.80;895.08;0;0.122;202.2
10;2019;112;440;-0.351;-0.472;-1.147;368.1;0;0;18.86;94.90;895.16;0;0.014;202.3
10;2019;112;441;-0.359;-0.450;-1.254;367.9;0;0;19.20;94.90;895.08;0;0.038;202.2
10;2019;112;442;-0.356;-0.450;-1.254;367.4;0;0;18.97;94.80;895.16;0;0;0
10;2019;112;443;-0.391;-0.341;-1.254;367.5;0;0;18.58;94.80;895.16;0;0;0
10;2019;112;444;-0.371;-0.540;-1.254;366.5;0;0;19.17;94.80;895.08;0;0;0
10;2019;112;445;-0.275;-0.975;-1.254;365.7;0;0;18.96;94.80;895.16;0;0;0
10;2019;112;446;-0.278;-0.780;-1.254;365.0;0;0;18.78;94.70;895.08;0;0;0
10;2019;112;447;-0.175;-0.900;-1.262;364.0;0;0;18.58;94.70;895.16;0;0;0
10;2019;112;448;-0.269;-0.900;-1.395;363.5;0;0;18.56;94.60;895.16;0;0;0
10;2019;112;449;-0.351;-0.596;-1.565;363.1;0;0;18.50;94.50;895.16;0;0;0
10;2019;112;450;-0.351;-0.450;-1.567;362.7;0;0;18.43;94.40;895.16;0;0;0
10;2019;112;451;-0.351;-0.450;-1.567;362.8;0;0;18.20;94.30;895.16;0;0.014;205.3
10;2019;112;452;-0.348;-0.412;-1.567;362.6;0;0;18.40;94.30;895.16;0;0.234;209.3
10;2019;112;453;-0.371;0.195;-1.567;362.9;0;0;18.40;94.30;895.16;0;0.494;228.1
10;2019;112;454;-0.497;0.330;-1.565;363.2;0;0;18.27;94.30;895.16;0;0.669;234.2
10;2019;112;455;-0.400;0.030;-1.348;363.3;0;0;18.38;94.30;895.16;0;0.622;234.2
10;2019;112;456;-0.505;0;-1.254;363.9;0;0;18.48;94.30;895.16;0;0.566;232.9
10;2019;112;457;-0.698;0.217;-1.254;364.4;0;0;18.19;94.30;895.16;0;0.500;231.7
10;2019;112;458;-0.698;0.187;-1.254;364.7;0;0;18.30;94.40;895.24;0;0.401;232.3
10;2019;112;459;-0.701;0.019;-1.254;365.1;0;0;18.33;94.50;895.24;0;0.333;233.6
10;2019;112;460;-0.701;0.187;-1.254;365.5;0;0;18.76;94.50;895.24;0;0.324;233.5
10;2019;112;461;-0.701;0.022;-1.254;365.7;0;0;18.66;94.60;895.32;0;0.301;233.6
10;2019;112;462;-0.573;-0.161;-1.243;365.3;0;0;18.47;94.70;895.32;0;0.325;234.0
10;2019;112;463;-0.353;-0.450;-1.134;365.0;0;0;18.48;94.50;895.24;0;0.302;234.7
10;2019;112;464;-0.394;-0.285;-1.188;365.2;0;0;18.58;94.50;895.24;0;0.309;234.7
10;2019;112;465;-0.657;0;-1.131;365.8;0;0;18.73;94.60;895.24;0;0.312;234.7
10;2019;112;466;-0.701;0.157;-1.063;366.2;0;0;18.88;94.60;895.16;0;0.350;234.7
10;2019;112;467;-0.704;0.412;-1.019;366.7;0;0;18.37;94.60;895.16;0;0.390;234.7
10;2019;112;468;-0.704;0.446;-1.087;367.1;0;0;18.60;94.70;895.16;0;0.319;234.7
10;2019;112;469;-0.765;0.431;-1.225;367.5;0;0;18.56;94.80;895.24;0;0.331;234.7
10;2019;112;470;-0.727;0.094;-1.209;367.8;0;0;18.42;94.80;895.24;0;0.439;234.8
10;2019;112;471;-0.736;0.007;-1.178;368.3;0;0;18.73;94.90;895.24;0;0.539;234.8
10;2019;112;472;-0.786;0.007;-1.139;368.7;0;0;18.99;94.90;895.23;0;0.575;236.1
10;2019;112;473;-0.871;0.030;-1.186;368.9;0;0;18.66;95.00;895.24;0;0.683;240.0
10;2019;112;474;-0.906;0.067;-1.243;369.3;0;0;18.68;94.90;895.16;0;0.681;242.2
10;2019;112;475;-0.719;0;-1.254;369.7;0;0;18.88;95.00;895.24;0;0.539;243.3
10;2019;112;476;-0.859;0.172;-1.254;370.0;0;0;19.01;95.00;895.24;0;0.538;241.8
10;2019;112;477;-0.876;0.199;-1.254;370.7;0;0;19.02;95.00;895.32;0;0.606;239.9
10;2019;112;478;-1.049;0.386;-1.254;371.6;0;0;19.07;95.00;895.24;0;0.720;239.3
10;2019;112;479;-1.060;0.450;-1.254;372.8;0;0;18.74;95.10;895.24;0;0.730;240.9
10;2019;112;480;-1.060;0.274;-1.254;373.4;0;0;19.27;95.20;895.24;0;0.718;241.4
10;2019;112;481;-1.049;0.022;-1.254;373.9;0;0;19.02;95.20;895.24;0;0.734;243.4
10;2019;112;482;-1.031;0.004;-1.254;373.8;0;0;19.24;95.30;895.32;0;0.663;246.3
10;2019;112;483;-0.947;0;-1.254;373.6;0;0;19.15;95.20;895.32;0;0.535;246.3
10;2019;112;484;-0.754;-0.026;-1.254;373.3;0;0;19.09;95.30;895.32;0;0.392;245.2
10;2019;112;485;-0.543;-0.592;-1.254;371.7;0;0;18.93;95.30;895.32;0;0.105;234.0
10;2019;112;486;-0.353;-0.952;-1.254;370.2;0;0;19.27;95.20;895.40;0;0.074;70.3
10;2019;112;487;-0.368;-0.457;-1.254;370.3;0;0;19.22;95.20;895.40;0;0.140;69.0
10;2019;112;488;-0.576;0.015;-1.246;371.5;0;0;19.15;95.10;895.40;0;0;0
10;2019;112;489;-0.701;0.146;-0.966;372.0;0;0;19.14;95.10;895.32;0;0.044;167.4
10;2019;112;490;-0.698;0.356;-0.938;372.2;0;0;18.99;95.20;895.32;0;0.276;224.7
10;2019;112;491;-0.558;0;-0.674;372.0;0;0;19.25;95.20;895.32;0;0.167;225.2
10;2019;112;492;-0.339;-0.472;-0.627;371.3;0;0;19.17;95.10;895.39;0;0.012;225.0
10;2019;112;493;-0.278;-0.900;-0.818;370.8;0;0;19.12;95.20;895.39;0;0.107;77.1
10;2019;112;494;-0.351;-0.757;-0.940;371.9;0;0;18.65;95.10;895.47;0;0.054;71.9
10;2019;112;495;-0.351;-0.135;-0.940;374.5;0;0;18.79;95.00;895.48;0;0;0
10;2019;112;496;-0.351;0;-0.940;376.3;0;0;18.83;95.00;895.48;0;0;0
10;2019;112;497;-0.353;-0.082;-0.940;376.9;0;0;18.68;94.90;895.55;0;0;0
10;2019;112;498;-0.348;-0.442;-0.940;376.3;0;0;18.70;94.90;895.56;0;0;0
10;2019;112;499;-0.336;-0.412;-0.940;375.0;0;0;18.96;95.00;895.56;0;0.139;80.7
10;2019;112;500;-0.190;-0.765;-0.940;373.3;0;0;18.45;94.90;895.56;0;0.119;84.8
10;2019;112;501;-0.327;-0.446;-0.959;372.4;0;0;18.65;94.80;895.63;0;0.054;84.8
10;2019;112;502;-0.348;-0.195;-1.123;371.9;0;0;18.37;94.80;895.63;0;0;0
10;2019;112;503;-0.351;-0.225;-1.194;371.0;0;0;18.84;94.80;895.63;0;0;0
10;2019;112;504;-0.348;-0.397;-1.238;370.9;0;0;18.12;94.80;895.79;0;0.019;84.6
10;2019;112;505;-0.351;-0.427;-1.254;371.3;0;0;18.55;94.80;895.71;0;0.158;84.6
10;2019;112;506;-0.351;-0.457;-1.254;370.9;0;0;18.24;94.80;895.79;0;0.196;82.1
10;2019;112;507;-0.351;-0.450;-1.254;370.8;0;0;18.14;94.80;895.79;0;0.020;80.4
10;2019;112;508;-0.351;-0.450;-1.254;370.2;0;0;18.35;94.70;895.79;0;0.031;80.4
10;2019;112;509;-0.353;-0.371;-1.254;369.6;0;0;18.12;94.70;895.79;0;0.074;80.4
10;2019;112;510;-0.351;-0.019;-1.254;369.6;0;0;18.25;94.70;895.79;0;0.003;80.3
10;2019;112;511;-0.348;-0.086;-1.254;368.5;0;0;18.20;94.70;895.79;0;0;0
10;2019;112;512;-0.348;-0.154;-1.254;367.8;0;0;18.38;94.60;895.79;0;0;0
10;2019;112;513;-0.351;-0.187;-1.254;367.5;0;0;18.70;94.60;895.87;0;0;0
10;2019;112;514;-0.351;-0.217;-1.254;367.2;0;0;18.48;94.60;895.87;0;0.005;80.4
10;2019;112;515;-0.351;-0.112;-1.254;368.0;0;0;18.61;94.70;895.95;0;0;0
10;2019;112;516;-0.353;-0.007;-1.254;369.4;0;0;17.82;94.60;895.95;0;0;0
10;2019;112;517;-0.353;0.015;-1.013;369.7;0;0;18.02;94.60;895.95;0;0;0
10;2019;112;518;-0.359;0.026;-0.940;369.7;0;0;18.37;94.70;895.94;0;0.027;195.2
10;2019;112;519;-0.353;0;-0.755;369.6;0;0;18.02;94.70;896.02;0;0.124;188.8
10;2019;112;520;-0.351;0.157;-0.627;369.6;0;0;18.42;94.80;896.02;0;0.298;175.8
10;2019;112;521;-0.362;0.405;-0.491;369.6;0;0;18.38;94.80;896.02;0;0.312;175.7
10;2019;112;522;-0.520;0.450;-0.313;369.5;0;0;18.45;94.90;896.02;0;0.313;179.5
10;2019;112;523;-0.692;0.450;-0.313;369.3;0;0;18.38;94.90;896.02;0;0.310;191.1
10;2019;112;524;-0.701;0.450;-0.313;369.3;0;0;18.69;95.00;896.02;0;0.311;198.4
10;2019;112;525;-0.774;0.450;-0.494;369.8;0;0;18.66;95.00;896.10;0;0.437;208.1
10;2019;112;526;-1.037;0.450;-0.627;370.3;0;0;18.43;95.10;896.10;0;0.585;209.1
10;2019;112;527;-1.020;0.379;-0.643;370.9;0;0;18.96;95.20;896.18;0;0.693;211.2
10;2019;112;528;-1.052;0.412;-0.885;371.9;0;0;19.07;95.20;896.26;0;0.722;211.7
10;2019;112;529;-1.046;0.191;-0.940;373.3;0;0;18.79;95.30;896.18;0;0.756;212.8
10;2019;112;530;-1.052;0.446;-0.940;375.5;0;0;18.91;95.30;896.26;0;0.713;214.4
10;2019;112;531;-1.052;0.390;-0.940;377.6;0;0;19.01;95.30;896.34;0;0.805;218.1
10;2019;112;532;-1.049;0.450;-0.940;379.8;0;0;18.93;95.40;896.34;0;0.788;223.7
10;2019;112;533;-1.052;0.450;-0.940;382.3;0;0;18.89;95.50;896.35;0;0.715;227.3
10;2019;112;534;-1.052;0.450;-0.940;385.0;0;0;19.02;95.50;896.35;0;0.716;227.7
10;2019;112;535;-1.055;0.442;-0.940;387.1;0;0;18.68;95.50;896.34;0;0.554;227.8
10;2019;112;536;-1.052;0.056;-0.940;388.0;0;0;19.11;95.50;896.35;0;0.479;227.8
10;2019;112;537;-0.871;0;-0.932;387.4;0;0;19.32;95.50;896.35;0;0.417;227.8
10;2019;112;538;-0.701;0;-0.757;386.3;0;0;19.04;95.60;896.35;0;0.447;227.7
10;2019;112;539;-0.701;0;-0.632;384.7;0;0;18.84;95.60;896.35;0;0.394;227.6
10;2019;112;540;-0.701;0.004;-0.627;383.3;0;0;19.32;95.60;896.35;0;0.374;227.5
10;2019;112;541;-0.701;0.011;-0.627;382.3;0.010;0;18.79;95.60;896.35;0;0.362;221.6
10;2019;112;542;-0.681;0.127;-0.627;381.3;0.345;0;19.06;95.60;896.42;0;0.354;221.2
10;2019;112;543;-0.593;0.255;-0.627;380.6;0.569;0.013;19.48;95.60;896.42;0;0.289;221.2
10;2019;112;544;-0.421;0.247;-0.627;380.1;0.574;0.037;19.24;95.70;896.42;0;0.294;221.2
10;2019;112;545;-0.219;-0.067;-0.627;379.1;0.574;0.039;19.40;95.70;896.50;0;0.276;220.5
